Freq,time,motorpath,angle
4.00, 22.43, 196, 3.12
4.00, 22.46, 190, 3.12
4.00, 22.49, 182, 3.12
4.00, 22.52, 172, 3.12
4.00, 22.54, 159, 3.12
4.00, 22.57, 145, 3.12
4.00, 22.60, 129, 3.12
4.00, 22.63, 111, 3.12
4.00, 22.66, 91, 3.12
4.00, 22.68, 72, 3.12
4.00, 22.71, 51, 3.12
4.00, 22.74, 30, 3.12
4.00, 22.76, 9, 3.12
4.00, 22.79, -13, 3.13
4.00, 22.82, -34, 3.13
4.00, 22.85, -56, 3.13
4.00, 22.88, -78, 3.13
4.00, 22.90, -97, 3.13
4.00, 22.93, -117, 3.13
4.00, 22.96, -135, 3.14
4.00, 22.99, -151, 3.14
4.00, 23.02, -165, 3.14
4.00, 23.05, -177, 3.14
4.00, 23.08, -187, 3.14
4.00, 23.11, -194, 3.14
4.00, 23.14, -199, 3.14
4.00, 23.16, -200, 3.14
4.00, 23.19, -200, 3.14
4.00, 23.22, -196, 3.14
4.00, 23.25, -190, 3.14
4.00, 23.28, -181, 3.14
4.00, 23.31, -170, 3.14
4.00, 23.34, -156, 3.14
4.00, 23.37, -141, 3.14
4.00, 23.40, -122, 3.14
4.00, 23.43, -103, 3.14
4.00, 23.46, -83, 3.14
4.00, 23.48, -62, 3.14
4.00, 23.51, -40, 3.14
4.00, 23.54, -18, 3.13
4.00, 23.57, 4, 3.14
4.00, 23.59, 26, 3.13
4.00, 23.62, 46, 3.13
4.00, 23.65, 67, 3.13
4.00, 23.67, 87, 3.13
4.00, 23.70, 106, 3.13
4.00, 23.73, 125, 3.13
4.00, 23.76, 141, 3.12
4.00, 23.79, 156, 3.12
4.00, 23.81, 169, 3.12
4.00, 23.84, 180, 3.12
4.00, 23.87, 188, 3.12
4.00, 23.90, 195, 3.12
4.00, 23.93, 198, 3.12
4.00, 23.95, 199, 3.12
4.00, 23.98, 198, 3.12
4.00, 24.01, 194, 3.12
4.00, 24.04, 188, 3.12
4.00, 24.07, 179, 3.12
4.00, 24.09, 169, 3.12
4.00, 24.12, 155, 3.12
4.00, 24.15, 140, 3.12
4.00, 24.18, 124, 3.12
4.00, 24.21, 105, 3.12
4.00, 24.24, 86, 3.12
4.00, 24.26, 66, 3.12
4.00, 24.29, 45, 3.12
4.00, 24.32, 25, 3.12
4.00, 24.34, 2, 3.12
4.00, 24.37, -19, 3.13
4.00, 24.40, -41, 3.13
4.00, 24.43, -62, 3.13
4.00, 24.45, -84, 3.13
4.00, 24.48, -103, 3.13
4.00, 24.51, -122, 3.13
4.00, 24.54, -140, 3.14
4.00, 24.57, -155, 3.14
4.00, 24.60, -170, 3.14
4.00, 24.63, -181, 3.14
4.00, 24.66, -190, 3.14
4.00, 24.69, -196, 3.14
4.00, 24.71, -199, 3.14
4.00, 24.74, -200, 3.14
4.00, 24.77, -199, 3.14
4.00, 24.80, -194, 3.14
4.00, 24.83, -187, 3.14
4.00, 24.86, -178, 3.14
4.00, 24.89, -166, 3.14
4.00, 24.92, -151, 3.14
4.00, 24.95, -135, 3.14
4.00, 24.98, -117, 3.14
4.00, 25.01, -97, 3.14
4.00, 25.03, -77, 3.14
4.00, 25.06, -56, 3.14
4.00, 25.09, -34, 3.13
4.00, 25.12, -12, 3.13
4.00, 25.15, 11, 3.13
4.00, 25.17, 32, 3.13
4.00, 25.20, 53, 3.13
4.00, 25.23, 74, 3.13
4.00, 25.25, 93, 3.13
4.00, 25.28, 112, 3.13
4.00, 25.31, 130, 3.12
4.00, 25.34, 146, 3.12
4.00, 25.37, 160, 3.12
4.00, 25.39, 173, 3.12
4.00, 25.42, 183, 3.12
4.00, 25.45, 190, 3.12
4.00, 25.48, 196, 3.12
4.00, 25.51, 199, 3.12
4.00, 25.53, 199, 3.12
4.00, 25.56, 197, 3.12
4.00, 25.59, 193, 3.12
4.00, 25.62, 186, 3.12
4.00, 25.65, 176, 3.12
4.00, 25.67, 165, 3.12
4.00, 25.70, 151, 3.12
4.00, 25.73, 135, 3.12
4.00, 25.76, 118, 3.12
4.00, 25.79, 99, 3.12
4.00, 25.81, 80, 3.12
4.00, 25.84, 60, 3.12
4.00, 25.87, 39, 3.12
4.00, 25.89, 18, 3.12
4.00, 25.92, -4, 3.13
4.00, 25.95, -26, 3.13
4.00, 25.98, -47, 3.13
4.00, 26.01, -69, 3.13
4.00, 26.03, -90, 3.13
4.00, 26.06, -109, 3.13
4.00, 26.09, -128, 3.13
4.00, 26.12, -146, 3.14
4.00, 26.15, -160, 3.14
4.00, 26.18, -173, 3.14
4.00, 26.21, -184, 3.14
4.00, 26.24, -192, 3.14
4.00, 26.27, -197, 3.14
4.00, 26.29, -200, 3.14
4.00, 26.32, -200, 3.14
4.00, 26.35, -198, 3.14
4.00, 26.38, -192, 3.14
4.00, 26.41, -184, 3.14
4.00, 26.44, -174, 3.14
4.00, 26.47, -161, 3.14
4.00, 26.50, -146, 3.14
4.00, 26.53, -130, 3.14
4.00, 26.56, -111, 3.14
4.00, 26.59, -90, 3.14
4.00, 26.61, -71, 3.14
4.00, 26.64, -49, 3.13
4.00, 26.67, -26, 3.14
4.00, 26.70, -5, 3.13
4.00, 26.73, 17, 3.14
4.00, 26.75, 39, 3.13
4.00, 26.78, 59, 3.13
4.00, 26.81, 80, 3.13
4.00, 26.83, 99, 3.13
4.00, 26.86, 117, 3.13
4.00, 26.89, 135, 3.12
4.00, 26.92, 150, 3.12
4.00, 26.94, 164, 3.12
4.00, 26.97, 176, 3.12
4.00, 27.00, 185, 3.12
4.00, 27.03, 192, 3.12
4.00, 27.06, 197, 3.12
4.00, 27.08, 199, 3.12
4.00, 27.11, 199, 3.12
4.00, 27.14, 196, 3.12
4.00, 27.17, 191, 3.12
4.00, 27.20, 183, 3.12
4.00, 27.23, 173, 3.12
4.00, 27.25, 161, 3.12
4.00, 27.28, 147, 3.12
4.00, 27.31, 131, 3.12
4.00, 27.34, 113, 3.12
4.00, 27.37, 94, 3.12
4.00, 27.39, 74, 3.12
4.00, 27.42, 54, 3.12
4.00, 27.45, 33, 3.12
4.00, 27.47, 11, 3.12
4.00, 27.50, -10, 3.13
4.00, 27.53, -33, 3.13
4.00, 27.56, -54, 3.13
4.00, 27.59, -76, 3.13
4.00, 27.61, -96, 3.13
4.00, 27.64, -115, 3.13
4.00, 27.67, -134, 3.14
4.00, 27.70, -150, 3.13
4.00, 27.73, -164, 3.14
4.00, 27.76, -177, 3.14
4.00, 27.79, -187, 3.14
4.00, 27.82, -194, 3.14
4.00, 27.84, -198, 3.14
4.00, 27.87, -200, 3.14
4.00, 27.90, -200, 3.14
4.00, 27.93, -196, 3.14
4.00, 27.96, -190, 3.14
4.00, 27.99, -181, 3.14
4.00, 28.02, -171, 3.14
4.00, 28.05, -157, 3.14
4.00, 28.08, -141, 3.14
4.00, 28.11, -125, 3.14
4.00, 28.14, -105, 3.14
4.00, 28.17, -84, 3.14
4.00, 28.19, -64, 3.14
4.00, 28.22, -42, 3.13
4.00, 28.25, -19, 3.14
4.00, 28.28, 2, 3.13
4.00, 28.30, 23, 3.13
4.00, 28.33, 45, 3.13
4.00, 28.36, 65, 3.13
4.00, 28.39, 86, 3.13
4.00, 28.41, 104, 3.13
4.00, 28.44, 123, 3.12
4.00, 28.47, 140, 3.12
4.00, 28.50, 154, 3.12
4.00, 28.52, 168, 3.12
4.00, 28.55, 179, 3.12
4.00, 28.58, 188, 3.12
4.00, 28.61, 194, 3.12
4.00, 28.64, 198, 3.12
4.00, 28.67, 199, 3.12
4.00, 28.69, 198, 3.12
4.00, 28.72, 195, 3.12
4.00, 28.75, 189, 3.12
4.00, 28.78, 180, 3.12
4.00, 28.81, 169, 3.12
4.00, 28.83, 157, 3.12
4.00, 28.86, 142, 3.12
4.00, 28.89, 125, 3.12
4.00, 28.92, 107, 3.12
4.00, 28.95, 87, 3.12
4.00, 28.97, 68, 3.12
4.00, 29.00, 47, 3.12
4.00, 29.03, 26, 3.12
4.00, 29.05, 4, 3.12
4.00, 29.08, -17, 3.13
4.00, 29.11, -39, 3.13
4.00, 29.14, -61, 3.13
4.00, 29.16, -82, 3.13
4.00, 29.19, -102, 3.13
4.00, 29.22, -121, 3.14
4.00, 29.25, -139, 3.14
4.00, 29.28, -155, 3.14
4.00, 29.31, -168, 3.14
4.00, 29.34, -180, 3.14
4.00, 29.37, -189, 3.14
4.00, 29.40, -195, 3.14
4.00, 29.42, -199, 3.14
4.00, 29.45, -200, 3.14
4.00, 29.48, -199, 3.14
4.00, 29.51, -195, 3.14
4.00, 29.54, -188, 3.14
4.00, 29.57, -178, 3.14
4.00, 29.60, -167, 3.14
4.00, 29.63, -153, 3.14
4.00, 29.66, -136, 3.14
4.00, 29.69, -119, 3.14
4.00, 29.72, -99, 3.14
4.00, 29.75, -78, 3.14
4.00, 29.77, -58, 3.14
4.00, 29.80, -36, 3.13
4.00, 29.83, -13, 3.14
4.00, 29.86, 9, 3.13
4.00, 29.88, 30, 3.13
4.00, 29.91, 51, 3.13
4.00, 29.94, 71, 3.13
4.00, 29.96, 91, 3.13
4.00, 29.99, 110, 3.13
4.00, 30.02, 128, 3.12
4.00, 30.05, 145, 3.12
4.00, 30.07, 159, 3.12
4.00, 30.10, 171, 3.12
4.00, 30.13, 182, 3.12
4.00, 30.16, 190, 3.12
4.00, 30.19, 196, 3.12
4.00, 30.22, 199, 3.12
4.00, 30.24, 199, 3.12
4.00, 30.27, 198, 3.12
4.00, 30.30, 193, 3.12
4.00, 30.33, 187, 3.12
4.00, 30.36, 178, 3.12
4.00, 30.38, 166, 3.12
4.00, 30.41, 153, 3.12
4.00, 30.44, 138, 3.12
4.00, 30.47, 120, 3.12
4.00, 30.50, 102, 3.12
4.00, 30.52, 81, 3.12
4.00, 30.55, 61, 3.12
4.00, 30.58, 40, 3.12
4.00, 30.61, 19, 3.12
4.00, 30.63, -2, 3.13
4.00, 30.66, -24, 3.13
4.00, 30.69, -46, 3.13
4.00, 30.72, -68, 3.13
4.00, 30.74, -88, 3.13
4.00, 30.77, -108, 3.13
4.00, 30.80, -127, 3.14
4.00, 30.83, -144, 3.14
4.00, 30.86, -159, 3.14
4.00, 30.89, -172, 3.14
4.00, 30.92, -183, 3.14
4.00, 30.95, -191, 3.14
4.00, 30.98, -197, 3.14
4.00, 31.00, -200, 3.14
4.00, 31.03, -200, 3.14
4.00, 31.06, -198, 3.14
4.00, 31.09, -193, 3.14
4.00, 31.12, -185, 3.14
4.00, 31.15, -175, 3.14
4.00, 31.18, -162, 3.14
4.00, 31.21, -148, 3.14
4.00, 31.24, -131, 3.14
4.00, 31.27, -113, 3.14
4.00, 31.30, -93, 3.14
4.00, 31.32, -72, 3.14
4.00, 31.35, -51, 3.14
4.00, 31.38, -28, 3.14
4.00, 31.41, -6, 3.13
4.00, 31.43, 15, 3.13
4.00, 31.46, 37, 3.13
4.00, 31.49, 58, 3.13
4.00, 31.52, 78, 3.13
4.00, 31.54, 98, 3.13
4.00, 31.57, 115, 3.13
4.00, 31.60, 133, 3.13
4.00, 31.63, 149, 3.12
4.00, 31.65, 163, 3.12
4.00, 31.68, 175, 3.12
4.00, 31.71, 185, 3.12
4.00, 31.74, 192, 3.12
4.00, 31.77, 197, 3.12
4.00, 31.80, 199, 3.12
4.00, 31.82, 199, 3.12
4.00, 31.85, 196, 3.12
4.00, 31.88, 191, 3.12
4.00, 31.91, 184, 3.12
4.00, 31.94, 174, 3.12
4.00, 31.96, 162, 3.12
4.00, 31.99, 148, 3.12
4.00, 32.02, 132, 3.12
4.00, 32.05, 114, 3.12
4.00, 32.08, 96, 3.12
4.00, 32.10, 76, 3.12
4.00, 32.13, 55, 3.12
4.00, 32.16, 35, 3.12
4.00, 32.19, 13, 3.12
4.00, 32.21, -8, 3.13
4.00, 32.24, -30, 3.13
4.00, 32.27, -52, 3.13
4.00, 32.29, -73, 3.13
4.00, 32.32, -94, 3.13
4.00, 32.35, -113, 3.13
4.00, 32.38, -132, 3.13
4.00, 32.41, -148, 3.14
4.00, 32.44, -163, 3.14
4.00, 32.47, -175, 3.14
4.00, 32.50, -185, 3.14
4.00, 32.53, -193, 3.14
4.00, 32.56, -198, 3.14
4.00, 32.58, -200, 3.14
4.00, 32.61, -200, 3.14
4.00, 32.64, -197, 3.14
4.00, 32.67, -191, 3.14
4.00, 32.70, -183, 3.14
4.00, 32.73, -172, 3.14
4.00, 32.76, -159, 3.14
4.00, 32.79, -143, 3.14
4.00, 32.82, -126, 3.14
4.00, 32.85, -107, 3.14
4.00, 32.88, -87, 3.14
4.00, 32.90, -66, 3.14
4.00, 32.93, -45, 3.14
4.00, 32.96, -23, 3.14
4.00, 32.99, 1, 3.13
4.00, 33.01, 20, 3.14
4.00, 33.04, 43, 3.13
4.00, 33.07, 63, 3.13
4.00, 33.09, 83, 3.13
4.00, 33.12, 103, 3.13
4.00, 33.15, 120, 3.13
4.00, 33.18, 138, 3.13
4.00, 33.21, 153, 3.12
4.00, 33.23, 166, 3.12
4.00, 33.26, 178, 3.12
4.00, 33.29, 187, 3.12
4.00, 33.32, 193, 3.12
4.00, 33.35, 198, 3.12
4.00, 33.38, 199, 3.12
4.00, 33.40, 199, 3.12
4.00, 33.43, 195, 3.12
4.00, 33.46, 189, 3.12
4.00, 33.49, 182, 3.12
4.00, 33.52, 171, 3.12
4.00, 33.54, 158, 3.12
4.00, 33.57, 144, 3.12
4.00, 33.60, 127, 3.12
4.00, 33.63, 109, 3.12
4.00, 33.65, 90, 3.12
4.00, 33.68, 70, 3.12
4.00, 33.71, 49, 3.12
4.00, 33.74, 28, 3.12
4.00, 33.76, 7, 3.12
4.00, 33.79, -14, 3.13
4.00, 33.82, -36, 3.13
4.00, 33.85, -59, 3.13
4.00, 33.87, -79, 3.13
4.00, 33.90, -99, 3.13
4.00, 33.93, -119, 3.13
4.00, 33.96, -136, 3.14
4.00, 33.99, -153, 3.14
4.00, 34.02, -167, 3.14
4.00, 34.05, -178, 3.14
4.00, 34.08, -188, 3.14
4.00, 34.10, -195, 3.14
4.00, 34.13, -199, 3.14
4.00, 34.16, -200, 3.14
4.00, 34.19, -199, 3.14
4.00, 34.22, -195, 3.14
4.00, 34.25, -189, 3.14
4.00, 34.28, -180, 3.14
4.00, 34.31, -168, 3.14
4.00, 34.34, -155, 3.14
4.00, 34.37, -139, 3.14
4.00, 34.40, -121, 3.14
4.00, 34.42, -102, 3.14
4.00, 34.45, -81, 3.13
4.00, 34.48, -60, 3.14
4.00, 34.51, -38, 3.14
4.00, 34.54, -16, 3.14
4.00, 34.57, 6, 3.13
4.00, 34.59, 27, 3.13
4.00, 34.62, 48, 3.13
4.00, 34.65, 70, 3.13
4.00, 34.67, 89, 3.13
4.00, 34.70, 107, 3.13
4.00, 34.73, 126, 3.12
4.00, 34.76, 142, 3.13
4.00, 34.79, 157, 3.12
4.00, 34.81, 170, 3.12
4.00, 34.84, 181, 3.12
4.00, 34.87, 189, 3.12
4.00, 34.90, 195, 3.12
4.00, 34.93, 198, 3.12
4.00, 34.95, 199, 3.12
4.00, 34.98, 198, 3.12
4.00, 35.01, 194, 3.12
4.00, 35.04, 187, 3.12
4.00, 35.06, 179, 3.12
4.00, 35.09, 168, 3.12
4.00, 35.12, 154, 3.12
4.00, 35.15, 140, 3.12
4.00, 35.18, 122, 3.12
4.00, 35.21, 104, 3.12
4.00, 35.23, 85, 3.12
4.00, 35.26, 64, 3.12
4.00, 35.29, 43, 3.12
4.00, 35.31, 22, 3.12
4.00, 35.34, 0, 3.12
4.00, 35.37, -20, 3.13
4.00, 35.40, -43, 3.13
4.00, 35.42, -64, 3.13
4.00, 35.45, -85, 3.13
4.00, 35.48, -105, 3.13
4.00, 35.51, -124, 3.13
4.00, 35.54, -141, 3.14
4.00, 35.57, -157, 3.14
4.00, 35.60, -171, 3.14
4.00, 35.63, -181, 3.14
4.00, 35.65, -190, 3.14
4.00, 35.68, -196, 3.14
4.00, 35.71, -200, 3.14
4.00, 35.74, -200, 3.14
4.00, 35.77, -198, 3.14
4.00, 35.80, -194, 3.14
4.00, 35.83, -187, 3.14
4.00, 35.86, -177, 3.14
4.00, 35.89, -164, 3.14
4.00, 35.92, -150, 3.14
4.00, 35.95, -134, 3.14
4.00, 35.98, -115, 3.14
4.00, 36.00, -96, 3.14
4.00, 36.03, -76, 3.14
4.00, 36.06, -54, 3.14
4.00, 36.09, -33, 3.13
4.00, 36.12, -10, 3.13
4.00, 36.15, 13, 3.13
4.00, 36.17, 34, 3.13
4.00, 36.20, 55, 3.13
4.00, 36.23, 76, 3.13
4.00, 36.25, 95, 3.13
4.00, 36.28, 114, 3.13
4.00, 36.31, 131, 3.12
4.00, 36.34, 147, 3.12
4.00, 36.36, 161, 3.12
4.00, 36.39, 173, 3.12
4.00, 36.42, 183, 3.12
4.00, 36.45, 191, 3.12
4.00, 36.48, 196, 3.12
4.00, 36.51, 199, 3.12
4.00, 36.53, 199, 3.12
4.00, 36.56, 197, 3.12
4.00, 36.59, 192, 3.12
4.00, 36.62, 185, 3.12
4.00, 36.65, 175, 3.12
4.00, 36.67, 164, 3.12
4.00, 36.70, 149, 3.12
4.00, 36.73, 134, 3.12
4.00, 36.76, 117, 3.12
4.00, 36.79, 97, 3.12
4.00, 36.81, 79, 3.12
4.00, 36.84, 58, 3.12
4.00, 36.87, 37, 3.12
4.00, 36.89, 16, 3.12
4.00, 36.92, -6, 3.13
4.00, 36.95, -27, 3.13
4.00, 36.98, -50, 3.13
4.00, 37.00, -71, 3.13
4.00, 37.03, -91, 3.13
4.00, 37.06, -111, 3.13
4.00, 37.09, -130, 3.14
4.00, 37.12, -146, 3.13
4.00, 37.15, -161, 3.14
4.00, 37.18, -174, 3.14
4.00, 37.21, -185, 3.14
4.00, 37.24, -192, 3.14
4.00, 37.26, -198, 3.14
4.00, 37.29, -200, 3.14
4.00, 37.32, -200, 3.14
4.00, 37.35, -197, 3.14
4.00, 37.38, -192, 3.14
4.00, 37.41, -184, 3.14
4.00, 37.44, -173, 3.14
4.00, 37.47, -160, 3.14
4.00, 37.50, -146, 3.14
4.00, 37.53, -128, 3.14
4.00, 37.56, -110, 3.14
4.00, 37.58, -89, 3.14
4.00, 37.61, -69, 3.14
4.00, 37.64, -47, 3.14
4.00, 37.67, -25, 3.13
4.00, 37.70, -3, 3.13
4.00, 37.72, 19, 3.13
4.00, 37.75, 40, 3.13
4.00, 37.78, 62, 3.13
4.00, 37.81, 82, 3.13
4.00, 37.83, 100, 3.13
4.00, 37.86, 120, 3.13
4.00, 37.89, 137, 3.13
4.00, 37.92, 152, 3.12
4.00, 37.94, 166, 3.12
4.00, 37.97, 177, 3.12
4.00, 38.00, 186, 3.12
4.00, 38.03, 193, 3.12
4.00, 38.06, 197, 3.12
4.00, 38.08, 199, 3.12
4.00, 38.11, 199, 3.12
4.00, 38.14, 196, 3.12
4.00, 38.17, 190, 3.12
4.00, 38.20, 182, 3.12
4.00, 38.22, 172, 3.12
4.00, 38.25, 159, 3.12
4.00, 38.28, 145, 3.12
4.00, 38.31, 129, 3.12
4.00, 38.34, 111, 3.12
4.00, 38.37, 91, 3.12
4.00, 38.39, 72, 3.12
4.00, 38.42, 51, 3.12
4.00, 38.45, 29, 3.12
4.00, 38.47, 9, 3.13
4.00, 38.50, -13, 3.13
4.00, 38.53, -35, 3.13
4.00, 38.56, -56, 3.13
4.00, 38.58, -78, 3.13
4.00, 38.61, -97, 3.13
4.00, 38.64, -117, 3.13
4.00, 38.67, -135, 3.14
4.00, 38.70, -152, 3.14
4.00, 38.73, -165, 3.14
4.00, 38.76, -177, 3.14
4.00, 38.79, -187, 3.14
4.00, 38.81, -194, 3.14
4.00, 38.84, -199, 3.14
4.00, 38.87, -200, 3.14
4.00, 38.90, -200, 3.14
4.00, 38.93, -196, 3.14
4.00, 38.96, -190, 3.14
4.00, 38.99, -181, 3.14
4.00, 39.02, -170, 3.14
4.00, 39.05, -156, 3.14
4.00, 39.08, -141, 3.14
4.00, 39.11, -122, 3.14
4.00, 39.13, -103, 3.14
4.00, 39.16, -83, 3.14
4.00, 39.19, -62, 3.14
4.00, 39.22, -40, 3.14
4.00, 39.25, -18, 3.14
4.00, 39.28, 4, 3.14
4.50, 0.00, 0, 3.13
4.50, 0.02, 21, 3.13
4.50, 0.05, 44, 3.13
4.50, 0.08, 67, 3.13
4.50, 0.10, 88, 3.13
4.50, 0.13, 109, 3.13
4.50, 0.15, 128, 3.13
4.50, 0.18, 146, 3.13
4.50, 0.21, 162, 3.13
4.50, 0.24, 174, 3.12
4.50, 0.26, 185, 3.12
4.50, 0.29, 192, 3.12
4.50, 0.32, 197, 3.12
4.50, 0.34, 199, 3.12
4.50, 0.37, 199, 3.12
4.50, 0.40, 194, 3.12
4.50, 0.43, 188, 3.12
4.50, 0.45, 178, 3.12
4.50, 0.48, 166, 3.12
4.50, 0.51, 151, 3.12
4.50, 0.53, 134, 3.12
4.50, 0.56, 115, 3.12
4.50, 0.59, 95, 3.12
4.50, 0.61, 73, 3.12
4.50, 0.64, 51, 3.12
4.50, 0.67, 28, 3.12
4.50, 0.69, 5, 3.12
4.50, 0.72, -17, 3.12
4.50, 0.74, -41, 3.13
4.50, 0.77, -65, 3.13
4.50, 0.80, -87, 3.13
4.50, 0.82, -109, 3.13
4.50, 0.85, -129, 3.13
4.50, 0.88, -147, 3.14
4.50, 0.91, -163, 3.14
4.50, 0.94, -177, 3.14
4.50, 0.97, -187, 3.14
4.50, 0.99, -195, 3.14
4.50, 1.02, -199, 3.14
4.50, 1.05, -200, 3.15
4.50, 1.08, -199, 3.14
4.50, 1.11, -194, 3.14
4.50, 1.13, -185, 3.14
4.50, 1.16, -174, 3.14
4.50, 1.19, -161, 3.15
4.50, 1.22, -144, 3.14
4.50, 1.25, -126, 3.15
4.50, 1.27, -104, 3.14
4.50, 1.30, -83, 3.14
4.50, 1.33, -59, 3.14
4.50, 1.36, -37, 3.14
4.50, 1.38, -12, 3.14
4.50, 1.41, 13, 3.14
4.50, 1.44, 35, 3.13
4.50, 1.46, 59, 3.13
4.50, 1.49, 81, 3.13
4.50, 1.51, 101, 3.13
4.50, 1.54, 121, 3.12
4.50, 1.57, 139, 3.12
4.50, 1.60, 156, 3.12
4.50, 1.62, 170, 3.12
4.50, 1.65, 181, 3.12
4.50, 1.68, 190, 3.12
4.50, 1.70, 196, 3.12
4.50, 1.73, 199, 3.12
4.50, 1.76, 199, 3.12
4.50, 1.78, 196, 3.11
4.50, 1.81, 191, 3.11
4.50, 1.84, 182, 3.11
4.50, 1.87, 171, 3.11
4.50, 1.89, 157, 3.12
4.50, 1.92, 141, 3.12
4.50, 1.95, 123, 3.12
4.50, 1.97, 103, 3.12
4.50, 2.00, 80, 3.12
4.50, 2.03, 59, 3.12
4.50, 2.05, 37, 3.12
4.50, 2.08, 13, 3.12
4.50, 2.10, -10, 3.13
4.50, 2.13, -35, 3.13
4.50, 2.16, -58, 3.13
4.50, 2.19, -81, 3.13
4.50, 2.21, -103, 3.13
4.50, 2.24, -123, 3.14
4.50, 2.27, -143, 3.14
4.50, 2.30, -159, 3.14
4.50, 2.33, -173, 3.14
4.50, 2.35, -185, 3.14
4.50, 2.38, -193, 3.14
4.50, 2.41, -198, 3.14
4.50, 2.44, -200, 3.15
4.50, 2.47, -199, 3.15
4.50, 2.49, -195, 3.15
4.50, 2.52, -188, 3.15
4.50, 2.55, -178, 3.15
4.50, 2.58, -165, 3.15
4.50, 2.61, -149, 3.14
4.50, 2.63, -131, 3.14
4.50, 2.66, -111, 3.14
4.50, 2.69, -89, 3.14
4.50, 2.72, -67, 3.14
4.50, 2.74, -43, 3.14
4.50, 2.77, -19, 3.14
4.50, 2.80, 5, 3.14
4.50, 2.82, 28, 3.14
4.50, 2.85, 50, 3.13
4.50, 2.88, 73, 3.13
4.50, 2.90, 94, 3.13
4.50, 2.93, 114, 3.13
4.50, 2.95, 133, 3.12
4.50, 2.98, 150, 3.12
4.50, 3.01, 165, 3.12
4.50, 3.04, 177, 3.12
4.50, 3.06, 187, 3.12
4.50, 3.09, 194, 3.12
4.50, 3.12, 198, 3.12
4.50, 3.14, 199, 3.12
4.50, 3.17, 198, 3.11
4.50, 3.20, 193, 3.11
4.50, 3.22, 186, 3.11
4.50, 3.25, 175, 3.11
4.50, 3.28, 162, 3.11
4.50, 3.31, 147, 3.11
4.50, 3.33, 129, 3.12
4.50, 3.36, 110, 3.12
4.50, 3.39, 89, 3.12
4.50, 3.41, 67, 3.12
4.50, 3.44, 46, 3.12
4.50, 3.47, 22, 3.12
4.50, 3.49, -2, 3.12
4.50, 3.52, -24, 3.13
4.50, 3.54, -49, 3.13
4.50, 3.57, -71, 3.13
4.50, 3.60, -94, 3.13
4.50, 3.63, -115, 3.13
4.50, 3.65, -134, 3.14
4.50, 3.68, -152, 3.14
4.50, 3.71, -167, 3.14
4.50, 3.74, -180, 3.14
4.50, 3.77, -190, 3.14
4.50, 3.79, -196, 3.14
4.50, 3.82, -200, 3.15
4.50, 3.85, -200, 3.15
4.50, 3.88, -197, 3.15
4.50, 3.91, -192, 3.15
4.50, 3.93, -182, 3.15
4.50, 3.96, -171, 3.15
4.50, 3.99, -156, 3.14
4.50, 4.02, -139, 3.15
4.50, 4.05, -120, 3.14
4.50, 4.07, -98, 3.14
4.50, 4.10, -77, 3.14
4.50, 4.13, -54, 3.14
4.50, 4.16, -30, 3.14
4.50, 4.18, -6, 3.14
4.50, 4.21, 18, 3.13
4.50, 4.23, 41, 3.13
4.50, 4.26, 64, 3.13
4.50, 4.29, 85, 3.13
4.50, 4.31, 106, 3.13
4.50, 4.34, 125, 3.12
4.50, 4.37, 143, 3.12
4.50, 4.40, 160, 3.12
4.50, 4.42, 172, 3.12
4.50, 4.45, 183, 3.12
4.50, 4.48, 192, 3.12
4.50, 4.50, 197, 3.12
4.50, 4.53, 199, 3.11
4.50, 4.56, 199, 3.11
4.50, 4.58, 195, 3.11
4.50, 4.61, 189, 3.11
4.50, 4.64, 180, 3.11
4.50, 4.66, 168, 3.11
4.50, 4.69, 153, 3.11
4.50, 4.72, 137, 3.12
4.50, 4.75, 118, 3.12
4.50, 4.77, 98, 3.12
4.50, 4.80, 77, 3.12
4.50, 4.82, 55, 3.12
4.50, 4.85, 33, 3.12
4.50, 4.88, 8, 3.12
4.50, 4.90, -14, 3.12
4.50, 4.93, -38, 3.13
4.50, 4.96, -62, 3.13
4.50, 4.98, -83, 3.13
4.50, 5.01, -106, 3.13
4.50, 5.04, -126, 3.14
4.50, 5.07, -145, 3.14
4.50, 5.09, -161, 3.14
4.50, 5.12, -175, 3.14
4.50, 5.15, -186, 3.14
4.50, 5.18, -194, 3.14
4.50, 5.21, -199, 3.15
4.50, 5.23, -200, 3.15
4.50, 5.26, -199, 3.14
4.50, 5.29, -194, 3.15
4.50, 5.32, -187, 3.15
4.50, 5.35, -176, 3.15
4.50, 5.38, -163, 3.14
4.50, 5.40, -147, 3.15
4.50, 5.43, -128, 3.14
4.50, 5.46, -107, 3.14
4.50, 5.49, -86, 3.14
4.50, 5.51, -63, 3.14
4.50, 5.54, -39, 3.14
4.50, 5.57, -16, 3.14
4.50, 5.60, 9, 3.14
4.50, 5.62, 31, 3.13
4.50, 5.65, 54, 3.13
4.50, 5.67, 77, 3.13
4.50, 5.70, 97, 3.13
4.50, 5.72, 117, 3.12
4.50, 5.75, 135, 3.12
4.50, 5.78, 152, 3.12
4.50, 5.81, 167, 3.12
4.50, 5.83, 179, 3.12
4.50, 5.86, 188, 3.12
4.50, 5.89, 195, 3.12
4.50, 5.91, 199, 3.11
4.50, 5.94, 199, 3.11
4.50, 5.97, 197, 3.11
4.50, 5.99, 192, 3.11
4.50, 6.02, 184, 3.11
4.50, 6.05, 174, 3.11
